iter	Passed	Remaining
1668	27926	55735
1669	27943	55719
1670	27960	55702
1671	27977	55686
1672	27994	55671
1673	28011	55655
1674	28028	55638
1675	28045	55623
1676	28063	55608
1677	28079	55589
1678	28096	55574
1679	28112	55556
1680	28129	55539
1681	28146	55522
1682	28161	55503
1683	28177	55484
1684	28193	55467
1685	28209	55448
1686	28225	55430
1687	28244	55417
1688	28261	55401
1689	28278	55385
1690	28300	55379
1691	28316	55360
1692	28331	55341
1693	28339	55307
1694	28355	55288
1695	28374	55276
1696	28390	55259
1697	28406	55241
1698	28423	55224
1699	28440	55207
1700	28456	55189
1701	28471	55170
1702	28489	55156
1703	28507	55140
1704	28523	55122
1705	28539	55105
1706	28557	55089
1707	28572	55071
1708	28588	55052
1709	28603	55033
1710	28620	55016
1711	28637	55000
1712	28655	54985
1713	28672	54970
1714	28688	54952
1715	28705	54934
1716	28722	54918
1717	28739	54901
1718	28756	54885
1719	28773	54869
1720	28789	54851
1721	28805	54833
1722	28821	54816
1723	28839	54801
1724	28856	54786
1725	28874	54770
1726	28891	54754
1727	28908	54738
1728	28925	54721
1729	28941	54705
1730	28958	54688
1731	28975	54672
1732	28992	54655
1733	29009	54639
1734	29026	54622
1735	29042	54605
1736	29059	54589
1737	29075	54571
1738	29091	54552
1739	29107	54535
1740	29123	54517
1741	29140	54501
1742	29156	54482
1743	29173	54465
1744	29189	54447
1745	29205	54429
1746	29222	54413
1747	29239	54397
1748	29256	54380
1749	29272	54363
1750	29288	54345
1751	29305	54328
1752	29321	54310
1753	29336	54291
1754	29351	54271
1755	29368	54255
1756	29385	54238
1757	29402	54223
1758	29420	54207
1759	29436	54189
1760	29453	54174
1761	29470	54157
1762	29488	54143
1763	29505	54127
1764	29523	54112
1765	29541	54097
1766	29557	54080
1767	29574	54064
1768	29592	54048
1769	29610	54035
1770	29629	54021
1771	29646	54005
1772	29663	53989
1773	29680	53973
1774	29696	53955
1775	29713	53939
1776	29729	53920
1777	29746	53904
1778	29764	53889
1779	29780	53873
1780	29797	53855
1781	29812	53836
1782	29828	53818
1783	29845	53801
1784	29861	53784
1785	29877	53766
1786	29894	53749
1787	29910	53732
1788	29928	53716
1789	29945	53701
1790	29962	53685
1791	29979	53669
1792	29998	53655
1793	30014	53638
1794	30031	53622
1795	30048	53606
1796	30065	53588
1797	30081	53570
1798	30097	53553
1799	30114	53536
1800	30130	53519
1801	30146	53500
1802	30162	53482
1803	30178	53465
1804	30195	53449
1805	30213	53433
1806	30229	53415
1807	30246	53399
1808	30264	53384
1809	30280	53367
1810	30297	53350
1811	30312	53331
1812	30327	53312
1813	30344	53294
1814	30360	53278
1815	30378	53263
1816	30396	53247
1817	30413	53231
1818	30429	53213
1819	30447	53198
1820	30463	53181
1821	30480	53164
1822	30497	53148
1823	30513	53130
1824	30528	53111
1825	30545	53094
1826	30561	53076
1827	30577	53059
1828	30594	53042
1829	30612	53027
1830	30630	53013
1831	30647	52997
1832	30663	52979
1833	30680	52962
1834	30698	52949
1835	30714	52931
1836	30731	52913
1837	30749	52899
1838	30766	52883
1839	30782	52865
1840	30798	52847
1841	30814	52829
1842	30829	52810
1843	30846	52794
1844	30863	52777
1845	30879	52760
1846	30895	52740
1847	30911	52724
1848	30928	52706
1849	30944	52688
1850	30959	52670
1851	30976	52653
1852	30994	52637
1853	31010	52620
1854	31026	52603
1855	31043	52587
1856	31060	52571
1857	31077	52553
1858	31093	52535
1859	31109	52518
1860	31126	52502
1861	31144	52486
1862	31160	52469
1863	31176	52452
1864	31193	52434
1865	31208	52416
1866	31225	52400
1867	31243	52384
1868	31259	52366
1869	31275	52349
1870	31292	52333
1871	31309	52316
1872	31326	52300
1873	31343	52284
1874	31360	52267
1875	31377	52251
1876	31394	52235
1877	31411	52218
1878	31428	52202
1879	31445	52186
1880	31462	52170
1881	31480	52155
1882	31498	52139
1883	31514	52122
1884	31531	52105
1885	31548	52090
1886	31566	52075
1887	31582	52058
1888	31609	52058
1889	31627	52043
1890	31646	52029
1891	31664	52014
1892	31680	51997
1893	31697	51981
1894	31715	51965
1895	31733	51951
1896	31749	51934
1897	31767	51918
1898	31785	51904
1899	31802	51887
1900	31818	51870
1901	31835	51854
1902	31852	51836
1903	31867	51817
1904	31882	51799
1905	31899	51781
1906	31916	51766
1907	31932	51748
1908	31949	51732
1909	31967	51716
1910	31984	51701
1911	32001	51684
1912	32019	51669
1913	32036	51653
1914	32053	51636
1915	32068	51617
1916	32085	51601
1917	32101	51583
1918	32118	51567
1919	32135	51550
1920	32151	51532
1921	32167	51515
1922	32184	51498
1923	32200	51481
1924	32217	51464
1925	32233	51446
1926	32248	51427
1927	32266	51411
1928	32282	51393
1929	32299	51377
1930	32315	51359
1931	32331	51341
1932	32348	51325
1933	32365	51309
1934	32381	51291
1935	32396	51272
1936	32412	51254
1937	32428	51236
1938	32445	51219
1939	32459	51199
1940	32476	51183
1941	32493	51166
1942	32509	51149
1943	32525	51131
1944	32542	51114
1945	32559	51097
1946	32576	51081
1947	32594	51066
1948	32611	51051
1949	32628	51033
1950	32645	51017
1951	32661	50999
1952	32677	50981
1953	32693	50963
1954	32710	50948
1955	32727	50932
1956	32744	50916
1957	32762	50900
1958	32778	50882
1959	32794	50865
1960	32811	50848
1961	32827	50830
1962	32842	50811
1963	32858	50794
1964	32875	50776
1965	32891	50759
1966	32907	50741
1967	32924	50724
1968	32940	50707
1969	32956	50688
1970	32973	50672
1971	32990	50656
1972	33006	50639
1973	33023	50622
1974	33039	50605
1975	33063	50599
1976	33081	50584
1977	33098	50568
1978	33115	50551
1979	33132	50536
1980	33150	50520
1981	33166	50503
1982	33183	50485
1983	33199	50469
1984	33216	50452
1985	33234	50437
1986	33252	50422
1987	33268	50405
1988	33285	50387
1989	33301	50370
1990	33317	50353
1991	33333	50335
1992	33349	50317
1993	33366	50300
1994	33382	50283
1995	33399	50266
1996	33415	50248
1997	33431	50231
1998	33449	50215
1999	33466	50199
2000	33482	50181
2001	33499	50165
2002	33516	50149
2003	33533	50132
2004	33550	50116
2005	33566	50099
2006	33587	50088
2007	33603	50069
2008	33620	50053
2009	33636	50036
2010	33652	50018
2011	33669	50002
2012	33686	49986
2013	33705	49971
2014	33721	49955
2015	33739	49939
2016	33756	49923
2017	33773	49907
2018	33790	49891
2019	33807	49874
2020	33823	49856
2021	33840	49840
2022	33857	49823
2023	33874	49807
2024	33891	49790
2025	33907	49773
2026	33925	49758
2027	33942	49742
2028	33960	49726
2029	33976	49709
2030	33993	49692
2031	34009	49675
2032	34026	49658
2033	34043	49642
2034	34059	49625
2035	34077	49609
2036	34094	49593
2037	34112	49578
2038	34129	49561
2039	34145	49544
2040	34162	49528
2041	34179	49511
2042	34195	49494
2043	34212	49476
2044	34228	49459
2045	34245	49443
2046	34262	49426
2047	34280	49411
2048	34296	49394
2049	34314	49378
2050	34329	49360
2051	34346	49344
2052	34362	49326
2053	34378	49308
2054	34394	49289
2055	34410	49272
2056	34418	49243
2057	34434	49226
2058	34451	49208
2059	34467	49191
2060	34485	49176
2061	34501	49159
2062	34517	49141
2063	34533	49123
2064	34550	49106
2065	34568	49092
2066	34601	49098
2067	34619	49083
2068	34636	49067
2069	34653	49050
2070	34669	49033
2071	34688	49018
2072	34705	49002
2073	34722	48985
2074	34738	48968
2075	34754	48950
2076	34771	48933
2077	34788	48917
2078	34805	48901
2079	34821	48884
2080	34837	48866
2081	34855	48851
2082	34872	48835
2083	34889	48817
2084	34905	48800
2085	34922	48784
2086	34940	48769
2087	34958	48754
2088	34975	48737
2089	34991	48720
2090	35007	48703
2091	35025	48687
2092	35042	48670
2093	35059	48655
2094	35076	48638
2095	35094	48622
2096	35109	48604
2097	35128	48589
2098	35145	48573
2099	35162	48557
2100	35179	48541
2101	35197	48526
2102	35214	48510
2103	35232	48495
2104	35249	48478
2105	35266	48462
2106	35283	48446
2107	35300	48429
2108	35317	48413
2109	35335	48397
2110	35352	48382
2111	35374	48372
2112	35391	48355
2113	35408	48339
2114	35425	48323
2115	35444	48309
2116	35462	48293
2117	35478	48276
2118	35494	48258
2119	35511	48242
2120	35528	48225
2121	35545	48209
2122	35563	48193
2123	35578	48175
2124	35595	48159
2125	35611	48141
2126	35628	48124
2127	35646	48108
2128	35661	48090
2129	35679	48075
2130	35696	48059
2131	35713	48042
2132	35730	48025
2133	35747	48009
2134	35764	47993
2135	35781	47977
2136	35799	47961
2137	35817	47946
2138	35834	47929
2139	35851	47913
2140	35868	47897
2141	35885	47880
2142	35901	47862
2143	35918	47846
2144	35934	47828
2145	35950	47810
2146	35967	47794
2147	35982	47776
2148	35998	47758
2149	36015	47741
2150	36032	47725
2151	36049	47709
2152	36067	47693
2153	36084	47677
2154	36101	47660
2155	36118	47644
2156	36136	47628
2157	36153	47612
2158	36170	47596
2159	36187	47580
2160	36205	47564
2161	36223	47549
2162	36241	47534
2163	36259	47519
2164	36276	47502
2165	36292	47485
2166	36310	47469
2167	36331	47458
2168	36348	47442
2169	36365	47426
2170	36381	47408
2171	36397	47390
2172	36414	47373
2173	36431	47358
2174	36449	47342
2175	36467	47327
2176	36484	47310
2177	36500	47293
2178	36518	47278
2179	36537	47264
2180	36556	47249
2181	36573	47233
2182	36590	47217
2183	36606	47199
2184	36622	47182
2185	36637	47163
2186	36653	47144
2187	36670	47128
2188	36687	47111
2189	36704	47095
2190	36720	47078
2191	36736	47060
2192	36753	47044
2193	36771	47028
2194	36787	47011
2195	36804	46995
2196	36822	46979
2197	36838	46961
2198	36855	46944
2199	36871	46927
2200	36887	46909
2201	36903	46891
2202	36920	46875
2203	36936	46857
2204	36953	46841
2205	36969	46824
2206	36985	46806
2207	37002	46789
2208	37010	46761
2209	37025	46743
2210	37041	46725
2211	37058	46708
2212	37073	46689
2213	37089	46671
2214	37105	46654
2215	37121	46636
2216	37138	46619
2217	37154	46602
2218	37170	46584
2219	37186	46566
2220	37204	46551
2221	37222	46536
2222	37238	46519
2223	37255	46502
2224	37271	46485
2225	37288	46468
2226	37305	46451
2227	37321	46433
2228	37337	46416
2229	37353	46398
2230	37369	46380
2231	37385	46363
2232	37403	46347
2233	37420	46331
2234	37435	46313
2235	37452	46296
2236	37469	46280
2237	37486	46263
2238	37503	46247
2239	37522	46232
2240	37538	46215
2241	37556	46199
2242	37573	46183
2243	37589	46166
2244	37607	46150
2245	37624	46134
2246	37640	46116
2247	37658	46102
2248	37675	46084
2249	37691	46067
2250	37708	46051
2251	37724	46033
2252	37741	46016
2253	37758	46000
2254	37777	45985
2255	37795	45970
2256	37811	45953
2257	37827	45935
2258	37844	45919
2259	37861	45903
2260	37878	45886
2261	37895	45870
2262	37913	45854
2263	37929	45837
2264	37947	45822
2265	37964	45805
2266	37981	45788
2267	37998	45772
2268	38015	45756
2269	38031	45738
2270	38048	45721
2271	38065	45705
2272	38081	45688
2273	38097	45670
2274	38116	45656
2275	38133	45639
2276	38150	45623
2277	38167	45606
2278	38184	45589
2279	38201	45573
2280	38217	45556
2281	38233	45538
2282	38250	45521
2283	38267	45505
2284	38297	45503
2285	38314	45487
2286	38332	45472
2287	38350	45456
2288	38367	45441
2289	38384	45424
2290	38402	45409
2291	38420	45393
2292	38438	45378
2293	38456	45362
2294	38473	45346
2295	38490	45330
2296	38511	45318
2297	38528	45302
2298	38546	45286
2299	38562	45269
2300	38580	45253
2301	38597	45236
2302	38614	45220
2303	38632	45205
2304	38650	45189
2305	38667	45173
2306	38684	45156
2307	38702	45141
2308	38719	45125
2309	38736	45108
2310	38753	45092
2311	38770	45075
2312	38786	45057
2313	38803	45041
2314	38821	45025
2315	38838	45009
2316	38854	44992
2317	38870	44974
2318	38887	44957
2319	38904	44941
2320	38921	44925
2321	38938	44908
2322	38954	44890
2323	38970	44872
2324	38986	44855
2325	39003	44839
2326	39019	44821
2327	39035	44803
2328	39051	44785
2329	39067	44768
2330	39085	44752
2331	39102	44736
2332	39120	44720
2333	39136	44703
2334	39153	44686
2335	39170	44670
2336	39186	44653
2337	39204	44637
2338	39220	44620
2339	39236	44602
2340	39253	44585
2341	39269	44567
2342	39285	44550
2343	39301	44532
2344	39318	44515
2345	39333	44497
2346	39349	44479
2347	39365	44462
2348	39381	44445
2349	39397	44427
2350	39414	44410
2351	39430	44392
2352	39448	44377
2353	39465	44360
2354	39482	44344
2355	39500	44328
2356	39518	44313
2357	39535	44297
2358	39552	44280
2359	39569	44263
2360	39586	44248
2361	39604	44232
2362	39622	44216
2363	39640	44200
2364	39657	44184
2365	39673	44167
2366	39691	44151
2367	39707	44134
2368	39723	44117
2369	39740	44099
2370	39755	44081
2371	39773	44065
2372	39788	44047
2373	39804	44030
2374	39821	44013
2375	39838	43996
2376	39854	43978
2377	39871	43962
2378	39888	43945
2379	39905	43929
2380	39921	43912
2381	39937	43894
2382	39954	43877
2383	39970	43860
2384	39986	43842
2385	40002	43825
2386	40019	43808
2387	40036	43791
2388	40052	43774
2389	40068	43756
2390	40085	43739
2391	40101	43722
2392	40118	43706
2393	40136	43690
2394	40153	43674
2395	40169	43656
2396	40186	43640
2397	40204	43624
2398	40221	43608
2399	40238	43592
2400	40257	43577
2401	40284	43571
2402	40301	43555
2403	40317	43537
2404	40336	43522
2405	40352	43505
2406	40374	43494
2407	40392	43479
2408	40411	43464
2409	40428	43447
2410	40451	43437
2411	40468	43421
2412	40487	43406
2413	40505	43391
2414	40525	43378
2415	40542	43361
2416	40558	43344
2417	40575	43328
2418	40593	43312
2419	40612	43297
2420	40628	43280
2421	40645	43263
2422	40662	43246
2423	40678	43229
2424	40694	43211
2425	40711	43195
2426	40728	43178
2427	40744	43161
2428	40761	43144
2429	40777	43126
2430	40794	43110
2431	40816	43099
2432	40834	43083
2433	40849	43065
2434	40865	43047
2435	40882	43030
2436	40898	43013
2437	40915	42996
2438	40931	42979
2439	40949	42963
2440	40965	42946
2441	40983	42930
2442	40999	42912
2443	41017	42896
2444	41034	42880
2445	41051	42864
2446	41068	42847
2447	41086	42832
2448	41104	42816
2449	41120	42798
2450	41137	42782
2451	41154	42765
2452	41171	42748
2453	41187	42731
2454	41204	42715
2455	41221	42698
2456	41237	42680
2457	41253	42663
2458	41270	42647
2459	41279	42621
2460	41295	42604
2461	41313	42588
2462	41331	42573
2463	41347	42555
2464	41364	42539
2465	41381	42522
2466	41399	42506
2467	41416	42490
2468	41433	42474
2469	41451	42458
2470	41469	42443
2471	41485	42425
2472	41502	42409
2473	41519	42391
2474	41535	42374
2475	41552	42357
2476	41569	42341
2477	41587	42325
2478	41605	42310
2479	41622	42293
2480	41640	42277
2481	41657	42262
2482	41675	42246
2483	41692	42229
2484	41708	42212
2485	41725	42195
2486	41742	42178
2487	41759	42162
2488	41776	42145
2489	41791	42127
2490	41808	42110
2491	41826	42094
2492	41843	42078
2493	41860	42062
2494	41878	42046
2495	41895	42029
2496	41911	42012
2497	41929	41996
2498	41945	41979
2499	41963	41963
2500	41980	41947
2501	41997	41929
2502	42012	41912
2503	42030	41896
2504	42047	41880
2505	42065	41863
2506	42082	41847
2507	42100	41831
2508	42118	41816
2509	42135	41800
2510	42153	41784
2511	42170	41767
2512	42187	41751
2513	42206	41736
2514	42222	41719
2515	42240	41703
2516	42257	41686
2517	42273	41669
2518	42289	41651
2519	42306	41634
2520	42323	41618
2521	42340	41601
2522	42357	41585
2523	42374	41568
2524	42390	41550
2525	42406	41533
2526	42423	41516
2527	42440	41500
2528	42458	41484
2529	42477	41470
2530	42495	41454
2531	42512	41438
2532	42529	41421
2533	42547	41405
2534	42563	41388
2535	42582	41373
2536	42599	41357
2537	42616	41339
2538	42633	41323
2539	42649	41306
2540	42666	41290
2541	42683	41272
2542	42699	41255
2543	42716	41238
2544	42734	41222
2545	42751	41206
2546	42767	41189
2547	42785	41173
2548	42802	41157
2549	42820	41140
2550	42837	41125
2551	42855	41108
2552	42873	41093
2553	42890	41077
2554	42907	41060
2555	42926	41045
2556	42943	41029
2557	42961	41013
2558	42978	40996
2559	42994	40979
2560	43012	40963
2561	43029	40946
2562	43047	40930
2563	43064	40914
2564	43081	40898
2565	43099	40882
2566	43116	40865
2567	43133	40849
2568	43150	40832
2569	43167	40816
2570	43184	40799
2571	43202	40783
2572	43220	40767
2573	43237	40751
2574	43253	40733
2575	43269	40716
2576	43286	40699
2577	43303	40682
2578	43320	40666
2579	43337	40649
2580	43354	40633
2581	43370	40615
2582	43387	40599
2583	43405	40583
2584	43422	40566
2585	43439	40550
2586	43457	40534
2587	43474	40518
2588	43493	40503
2589	43510	40486
2590	43528	40471
2591	43545	40454
2592	43562	40437
2593	43580	40422
2594	43598	40406
2595	43615	40389
2596	43632	40372
2597	43648	40355
2598	43664	40338
2599	43680	40320
2600	43697	40303
2601	43713	40285
2602	43730	40269
2603	43746	40252
2604	43762	40234
2605	43779	40218
2606	43796	40201
2607	43812	40183
2608	43829	40167
2609	43846	40150
2610	43864	40134
2611	43881	40118
2612	43898	40101
2613	43915	40085
2614	43931	40067
2615	43948	40050
2616	43965	40034
2617	43980	40016
2618	43996	39998
2619	44012	39981
2620	44029	39964
2621	44048	39949
2622	44065	39933
2623	44083	39916
2624	44099	39899
2625	44115	39882
2626	44132	39865
2627	44148	39847
2628	44164	39830
2629	44182	39814
2630	44200	39798
2631	44216	39781
2632	44233	39764
2633	44249	39747
2634	44265	39729
2635	44281	39711
2636	44296	39694
2637	44313	39677
2638	44331	39661
2639	44347	39643
2640	44363	39626
2641	44379	39609
2642	44396	39591
2643	44412	39574
2644	44429	39558
2645	44448	39543
2646	44465	39526
2647	44483	39510
2648	44500	39494
2649	44516	39476
2650	44532	39459
2651	44549	39443
2652	44566	39426
2653	44583	39409
2654	44600	39393
2655	44617	39375
2656	44634	39359
2657	44650	39342
2658	44667	39325
2659	44684	39308
2660	44701	39292
2661	44717	39274
2662	44733	39257
2663	44751	39241
2664	44766	39223
2665	44782	39205
2666	44798	39188
2667	44814	39170
2668	44832	39154
2669	44848	39137
2670	44865	39120
2671	44882	39104
2672	44898	39087
2673	44914	39069
2674	44930	39051
2675	44946	39034
2676	44962	39016
2677	44977	38998
2678	44993	38980
2679	45009	38963
2680	45026	38946
2681	45042	38929
2682	45058	38911
2683	45075	38895
2684	45093	38879
2685	45110	38863
2686	45128	38847
2687	45145	38830
2688	45161	38813
2689	45177	38795
2690	45193	38778
2691	45211	38762
2692	45228	38745
2693	45244	38728
2694	45262	38712
2695	45279	38695
2696	45296	38679
2697	45314	38663
2698	45330	38646
2699	45348	38630
2700	45364	38612
2701	45380	38594
2702	45395	38577
2703	45413	38561
2704	45431	38545
2705	45449	38529
2706	45466	38513
2707	45483	38496
2708	45500	38480
2709	45517	38463
2710	45534	38446
2711	45552	38430
2712	45569	38414
2713	45587	38398
2714	45605	38382
2715	45624	38367
2716	45641	38350
2717	45658	38334
2718	45675	38317
2719	45692	38300
2720	45709	38284
2721	45726	38267
2722	45742	38250
2723	45759	38233
2724	45777	38217
2725	45794	38201
2726	45812	38185
2727	45830	38169
2728	45845	38151
2729	45862	38134
2730	45880	38118
2731	45896	38101
2732	45913	38084
2733	45930	38068
2734	45947	38051
2735	45964	38035
2736	45982	38019
2737	45999	38002
2738	46016	37986
2739	46034	37969
2740	46052	37953
2741	46069	37937
2742	46085	37920
2743	46103	37904
2744	46120	37887
2745	46137	37871
2746	46155	37854
2747	46173	37839
2748	46190	37823
2749	46208	37806
2750	46224	37789
2751	46242	37773
2752	46259	37757
2753	46276	37740
2754	46294	37724
2755	46312	37708
2756	46328	37691
2757	46344	37674
2758	46361	37657
2759	46378	37640
2760	46395	37623
2761	46412	37607
2762	46429	37590
2763	46446	37574
2764	46463	37557
2765	46480	37540
2766	46498	37524
2767	46516	37508
2768	46534	37493
2769	46552	37476
2770	46569	37460
2771	46585	37442
2772	46602	37426
2773	46617	37408
2774	46634	37391
2775	46651	37374
2776	46669	37359
2777	46688	37343
2778	46705	37327
2779	46722	37310
2780	46739	37293
2781	46756	37277
2782	46772	37260
2783	46788	37242
2784	46805	37226
2785	46822	37209
2786	46839	37192
2787	46855	37175
2788	46872	37158
2789	46889	37142
2790	46907	37125
2791	46924	37109
2792	46941	37092
2793	46959	37076
2794	46976	37060
2795	46995	37044
2796	47012	37028
2797	47029	37011
2798	47046	36995
2799	47065	36979
2800	47082	36963
2801	47108	36953
2802	47125	36937
2803	47142	36920
2804	47160	36904
2805	47178	36888
2806	47196	36873
2807	47214	36856
2808	47231	36840
2809	47248	36823
2810	47266	36807
2811	47283	36790
2812	47299	36773
2813	47316	36757
2814	47333	36740
2815	47350	36723
2816	47367	36706
2817	47385	36690
2818	47402	36674
2819	47419	36657
2820	47438	36642
2821	47454	36625
2822	47471	36608
2823	47488	36591
2824	47505	36575
2825	47523	36558
2826	47539	36541
2827	47556	36524
2828	47572	36507
2829	47588	36489
2830	47604	36472
2831	47620	36455
2832	47636	36437
2833	47653	36420
2834	47670	36404
2835	47686	36386
2836	47703	36370
2837	47719	36353
2838	47735	36335
2839	47751	36318
2840	47767	36300
2841	47784	36283
2842	47801	36267
2843	47818	36250
2844	47835	36233
2845	47853	36217
2846	47870	36200
2847	47886	36184
2848	47904	36167
2849	47920	36150
2850	47937	36134
2851	47955	36117
2852	47972	36101
2853	47991	36085
2854	48008	36069
2855	48024	36052
2856	48042	36036
2857	48060	36019
2858	48077	36003
2859	48095	35987
2860	48112	35970
2861	48130	35954
2862	48147	35937
2863	48164	35921
2864	48182	35905
2865	48199	35888
2866	48215	35871
2867	48233	35855
2868	48250	35839
2869	48268	35822
2870	48286	35806
2871	48304	35790
2872	48321	35774
2873	48338	35757
2874	48355	35740
2875	48372	35724
2876	48391	35709
2877	48407	35691
2878	48424	35674
2879	48441	35658
2880	48458	35641
2881	48474	35624
2882	48491	35607
2883	48510	35592
2884	48527	35575
2885	48543	35558
2886	48561	35542
2887	48578	35525
2888	48594	35508
2889	48612	35491
2890	48629	35475
2891	48646	35458
2892	48663	35442
2893	48680	35425
2894	48698	35409
2895	48715	35392
2896	48732	35376
2897	48750	35360
2898	48767	35343
2899	48784	35327
2900	48801	35309
2901	48818	35293
2902	48836	35277
2903	48853	35260
2904	48870	35244
2905	48888	35227
2906	48905	35211
2907	48923	35194
2908	48940	35178
2909	48957	35161
2910	48972	35144
2911	48990	35127
2912	49006	35110
2913	49024	35094
2914	49041	35077
2915	49059	35061
2916	49077	35045
2917	49094	35028
2918	49112	35012
2919	49128	34995
2920	49146	34979
2921	49163	34962
2922	49180	34945
2923	49197	34929
2924	49214	34912
2925	49231	34896
2926	49249	34880
2927	49266	34863
2928	49284	34847
2929	49302	34831
2930	49319	34814
2931	49336	34798
2932	49354	34782
2933	49371	34765
2934	49388	34748
2935	49404	34731
2936	49421	34714
2937	49436	34696
2938	49453	34679
2939	49469	34662
2940	49488	34646
2941	49505	34630
2942	49521	34612
2943	49538	34596
2944	49556	34579
2945	49573	34563
2946	49591	34547
2947	49608	34530
2948	49625	34513
2949	49642	34497
2950	49658	34480
2951	49675	34462
2952	49690	34445
2953	49707	34428
2954	49723	34411
2955	49741	34394
2956	49756	34377
2957	49773	34360
2958	49789	34342
2959	49807	34326
2960	49824	34309
2961	49850	34299
2962	49867	34282
2963	49883	34265
2964	49900	34248
2965	49916	34231
2966	49932	34213
2967	49949	34196
2968	49965	34180
2969	49982	34163
2970	49998	34145
2971	50013	34127
2972	50029	34109
2973	50044	34092
2974	50060	34074
2975	50076	34057
2976	50092	34040
2977	50109	34023
2978	50125	34006
2979	50142	33989
2980	50159	33972
2981	50174	33954
2982	50190	33937
2983	50206	33919
2984	50223	33902
2985	50240	33886
2986	50256	33868
2987	50271	33851
2988	50288	33833
2989	50304	33816
2990	50320	33799
2991	50337	33782
2992	50354	33765
2993	50371	33749
2994	50388	33732
2995	50404	33715
2996	50421	33698
2997	50437	33680
2998	50455	33665
2999	50472	33648
3000	50490	33632
3001	50508	33616
3002	50525	33599
3003	50542	33582
3004	50558	33565
3005	50575	33548
3006	50591	33531
3007	50608	33514
3008	50624	33497
3009	50640	33480
3010	50656	33462
3011	50672	33444
3012	50688	33427
3013	50705	33410
3014	50721	33393
3015	50738	33376
3016	50754	33359
3017	50770	33342
3018	50786	33324
3019	50801	33306
3020	50816	33289
3021	50832	33271
3022	50850	33255
3023	50867	33238
3024	50884	33222
3025	50902	33205
3026	50920	33189
3027	50937	33173
3028	50954	33156
3029	50972	33140
3030	50988	33123
3031	51004	33106
3032	51021	33088
3033	51039	33072
3034	51056	33056
3035	51072	33039
3036	51088	33021
3037	51105	33004
3038	51123	32988
3039	51139	32971
3040	51155	32953
3041	51171	32936
3042	51187	32919
3043	51203	32901
3044	51219	32884
3045	51236	32867
3046	51253	32851
3047	51269	32834
3048	51287	32818
3049	51303	32800
3050	51319	32783
3051	51337	32767
3052	51355	32751
3053	51373	32734
3054	51389	32717
3055	51407	32701
3056	51424	32684
3057	51440	32667
3058	51457	32650
3059	51473	32633
3060	51489	32615
3061	51505	32598
3062	51522	32582
3063	51540	32565
3064	51557	32549
3065	51574	32532
3066	51592	32516
3067	51608	32499
3068	51625	32482
3069	51641	32464
3070	51658	32448
3071	51676	32432
3072	51693	32415
3073	51710	32398
3074	51726	32381
3075	51743	32364
3076	51759	32347
3077	51776	32330
3078	51792	32313
3079	51808	32296
3080	51824	32278
3081	51841	32262
3082	51858	32245
3083	51874	32228
3084	51892	32212
3085	51909	32195
3086	51926	32178
3087	51942	32161
3088	51959	32144
3089	51977	32128
3090	51993	32111
3091	52010	32094
3092	52027	32077
3093	52044	32060
3094	52061	32044
3095	52078	32027
3096	52096	32011
3097	52113	31994
3098	52130	31977
3099	52147	31961
3100	52163	31944
3101	52180	31927
3102	52195	31909
3103	52212	31892
3104	52229	31875
3105	52246	31859
3106	52264	31843
3107	52281	31826
3108	52299	31810
3109	52317	31794
3110	52335	31778
3111	52352	31761
3112	52369	31744
3113	52386	31728
3114	52403	31711
3115	52421	31695
3116	52439	31679
3117	52457	31663
3118	52475	31646
3119	52492	31630
3120	52510	31613
3121	52527	31597
3122	52548	31583
3123	52567	31567
3124	52584	31550
3125	52601	31534
3126	52617	31516
3127	52633	31499
3128	52650	31482
3129	52666	31465
3130	52682	31448
3131	52699	31431
3132	52717	31414
3133	52734	31398
3134	52752	31381
3135	52768	31365
3136	52785	31348
3137	52802	31331
3138	52818	31314
3139	52835	31297
3140	52853	31281
3141	52870	31264
3142	52886	31247
3143	52904	31231
3144	52922	31214
3145	52939	31198
3146	52957	31181
3147	52974	31165
3148	52990	31148
3149	53008	31131
3150	53024	31114
3151	53041	31097
3152	53057	31080
3153	53073	31063
3154	53090	31046
3155	53106	31029
3156	53123	31012
3157	53139	30994
3158	53155	30977
3159	53171	30960
3160	53187	30943
3161	53205	30927
3162	53223	30910
3163	53239	30893
3164	53255	30876
3165	53273	30860
3166	53289	30843
3167	53307	30827
3168	53325	30810
3169	53342	30793
3170	53359	30777
3171	53375	30760
3172	53392	30743
3173	53408	30726
3174	53426	30709
3175	53443	30693
3176	53461	30676
3177	53478	30660
3178	53495	30643
3179	53513	30627
3180	53531	30610
3181	53548	30594
3182	53565	30577
3183	53582	30561
3184	53599	30544
3185	53615	30526
3186	53632	30510
3187	53649	30493
3188	53666	30476
3189	53682	30459
3190	53699	30442
3191	53716	30425
3192	53732	30408
3193	53749	30391
3194	53765	30374
3195	53781	30357
3196	53797	30340
3197	53814	30323
3198	53830	30306
3199	53847	30289
3200	53863	30272
3201	53880	30255
3202	53897	30238
3203	53914	30221
3204	53930	30204
3205	53948	30188
3206	53965	30171
3207	53982	30154
3208	54000	30138
3209	54017	30121
3210	54034	30105
3211	54051	30088
3212	54068	30071
3213	54086	30055
3214	54103	30038
3215	54120	30022
3216	54136	30004
3217	54153	29987
3218	54170	29971
3219	54187	29954
3220	54203	29937
3221	54221	29920
